system_id,reference_energy,get_energy,adsorp_energy
random2093532,-404.61854641,-404.51029663,0.10824977999999419
random1352193,-780.07490752,-781.1956269,-1.1207193799999686
random445252,-126.54480437,-125.53656901,1.0082353600000005
random1812339,-33.29942259,-33.2094227,0.08999989000000141
random2012530,-165.03314972,-165.57347271,-0.5403229899999928
random1937111,-403.07101421,-403.28728593,-0.21627172000000883
random1754898,-503.27956804,-503.42712125,-0.1475532100000123
random1240080,-203.20607163,-203.17637228,0.029699349999987135
random1288875,-278.93168541,-277.67202196,1.259663450000005
random1832920,-134.71909427,-134.90836275,-0.18926848000000973
random1037804,-16.86835862,-15.9481919,0.9201667199999992
random647143,-236.42049043,-237.19270297,-0.7722125399999982
random1216011,-116.52854681,-115.80194345,0.7266033599999986
random1352059,-328.16856985,-328.08506119,0.08350866000000678
random743700,-283.71245485,-283.08876174,0.6236931099999765
random1335457,-206.42055628,-206.74786839,-0.32731211000000826
random219440,-64.65198167,-64.24852523,0.40345643999999936
random1620011,-428.54861581,-428.31590651,0.23270930000001044
random1918584,-261.51033722,-262.47944667,-0.969109450000019
random959184,-311.74156914,-311.22543061,0.5161385300000347
random837151,-182.18579376,-181.96040795,0.2253858100000059
random1463366,-447.35733067,-447.59920082,-0.2418701500000111
random537441,-149.29918393,-149.16533418,0.133849749999996
random12207,-656.85936745,-656.40853669,0.45083076000003075
random677660,-468.49461562,-467.56282738,0.931788240000003
random1973932,-528.86162045,-529.15642734,-0.29480689000001803
random1789942,-799.77820512,-800.57321491,-0.7950097899999946
random356629,-341.52276843,-341.58814625,-0.06537782000003745
random1730682,-262.33302475,-262.54406206,-0.2110373099999947
random602777,-1114.29544338,-1114.40684349,-0.11140010999997685
random558245,-811.0796714400001,-811.62477882,-0.5451073799998767
random833174,-488.73915997,-488.72354765,0.015612320000002455
random933167,-147.08872758,-147.30981014,-0.22108255999998505
random1123448,-141.53422541,-141.4339553,0.10027010999999675
random1253055,-79.00825763,-76.32437473,2.6838829000000004
random1011736,-32.84783148,-32.45032369,0.3975077900000059
random861718,-524.36728354,-524.47439793,-0.10711438999999245
random457872,-358.63906502,-359.25174307,-0.6126780499999995
random521307,-681.04010566,-681.5060413,-0.4659356399999979
random1199313,-304.91697457,-306.05433857,-1.1373640000000478
random2306660,-161.357663,-161.62207154,-0.26440854000000513
random271491,-372.39011371,-373.37170621,-0.9815925000000334
random1728017,-180.56374314,-180.94641751,-0.3826743699999895
random1379812,-490.79035077,-492.69788933,-1.9075385600000345
random694312,-146.51492194,-145.74019215,0.7747297899999808
random121953,-337.02552197999995,-335.97774574,1.047776239999962
random1642910,-243.2905268,-244.16443167,-0.8739048699999898
random608267,-802.8699796000001,-803.28974448,-0.41976487999988876
random1359879,-911.44683143,-911.16415137,0.2826800599999615
random305616,-114.07343266,-113.30079941,0.7726332499999984
random1127280,-432.27866223,-432.70539623,-0.4267340000000104
random475524,-461.05966989,-460.03533561,1.024334280000005
random1731706,-169.864105,-170.17403601,-0.3099310100000139
random2093005,-407.7424127,-407.79812628,-0.055713580000031016
random1230936,-201.88190859,-202.54980684,-0.6678982500000075
random234487,-146.72513097,-146.23034266,0.4947883100000183
random938883,-484.63437632,-484.06638617,0.5679901500000142
random1273182,-218.01390922,-217.90728538,0.10662383999999747
random2158520,-548.01925844,-547.98799354,0.03126489999999649
random619862,-149.20341155,-149.03717379,0.16623776000000134
random819523,-401.34903335,-401.09535558,0.25367777000002434
random2179949,-747.15620944,-747.6945993,-0.5383898600000521
random753803,-106.43225499,-106.11900491,0.3132500800000031
random284624,-384.02056167,-384.78996513,-0.7694034599999782
random1204005,-148.88542629,-149.01080098,-0.125374690000001
random1358070,-83.88839546,-83.81868351,0.06971194999999852
random1800673,-243.53395755,-243.13853975,0.39541779999998994
random2396496,-331.37535126,-331.83072835,-0.45537709000001314
random1638565,-369.53963252,-369.10463844,0.43499408000002404
random506112,-825.42389028,-825.37030041,0.053589869999996154
random627340,-376.18051097,-378.16598069,-1.985469720000026
random1287250,-711.54037568,-711.07042105,0.46995462999996107
random2072994,-485.90519811,-485.17851502,0.7266830899999945
random762345,-201.12816171,-201.1474431,-0.019281390000003285
random969890,-147.39257291,-147.41725196,-0.024679049999974723
random858152,-180.6678719,-180.87436569,-0.20649378999999612
random1836297,-224.8412316,-226.0909407,-1.2497091000000182
random1793324,-448.87976411,-449.15062828,-0.27086416999998164
random1460302,-44.61337539,-44.45897342,0.1544019700000021
random2218916,-188.81989103,-188.93394591,-0.11405487999999764
random1783483,-280.62420314,-278.14801094,2.476192200000014
random2472936,-531.6111425,-532.25944035,-0.648297849999949
random1957617,-568.5894130500001,-568.62263898,-0.03322592999995777
random1436257,-217.80890622,-218.69147247,-0.8825662499999964
random2186491,-285.07713864,-286.04643729,-0.9692986499999847
random1239073,-188.36774135,-188.85299153,-0.4852501800000084
random1306024,-18.66093441,-17.65272019,1.0082142199999993
random1533118,-362.24232421,-365.48680647,-3.244482259999984
random726024,-732.83166022,-733.89831712,-1.0666568999999981
random1773399,-129.47900809,-129.73515796,-0.25614987000000156
random1202034,-210.25428988,-211.16133627,-0.907046390000005
random2117243,-255.83169533,-254.43657364,1.3951216899999963
random222400,-179.72994092,-179.99367604,-0.2637351200000069
random2387625,-520.39777658,-520.83329439,-0.4355178099999648
random2001932,-325.43057474999995,-325.73832427,-0.3077495200000726
random1824109,-274.12407596,-273.81987954,0.3041964200000393
random2419883,-424.91227157,-425.30741828,-0.3951467100000059
random465381,-1094.61468131,-1095.47195685,-0.857275540000046
random890389,-131.56632854,-128.43699586,3.1293326800000045
random1960673,-586.71139701,-587.3504817,-0.6390846900000042
random213831,-178.43758733,-178.19523847,0.2423488600000212
random142438,-663.23068041,-664.04868892,-0.818008510000027
random1674674,-272.65660598,-273.0563124,-0.39970642000002954
random1876804,-114.21230138,-114.6435307,-0.4312293199999999
random2273559,-100.04308947,-100.29300899,-0.24991952000000595
random1014531,-102.19773924,-101.45919972,0.7385395200000033
random2342664,-215.24548558,-214.94409398,0.3013916000000165
random1625720,-255.70423772,-255.9065483,-0.20231057999998825
random1678098,-834.64665413,-834.76518417,-0.118530039999996
random1591856,-85.66016836,-84.93133252,0.7288358400000021
random1582403,-586.1614439,-586.33766986,-0.17622596000001067
random1020193,-376.22571579,-375.26199519,0.9637205999999878
random1028549,-196.79509727,-197.38984167,-0.5947443999999962
random2466514,-335.60961092,-335.62275193,-0.01314100999996981
random1621319,-739.57125771,-740.01350099,-0.44224327999995694
random1500844,-1638.35616673,-1638.70842986,-0.352263129999983
random1634685,-304.26132665999995,-306.24839,-1.9870633400000202
random1753731,-547.21850441,-547.73491278,-0.5164083699999082
random2247683,-592.83204289,-593.30591601,-0.4738731200000075
random1776610,-514.98009002,-515.7769996,-0.7969095799999195
random1314256,-484.42782757,-484.32071522,0.10711234999996577
random1683215,-215.89715773,-216.64158667,-0.7444289400000059
random1534220,-65.4998267,-65.51904254,-0.019215840000001094
random1263737,-726.63686535,-727.30185583,-0.6649904800000286
random1111513,-458.88885866,-459.23113484,-0.34227617999999893
random1165776,-856.35821133,-857.08290289,-0.7246915599999966
random533319,-518.01809935,-518.73291205,-0.7148126999999249
random2480142,-522.13382484,-522.88182952,-0.7480046800000082
random1746087,-307.86921495,-308.46562625,-0.5964112999999998
random1601591,-123.9900325,-123.405513,0.584519499999999
random2323066,-422.8421307,-423.51511655,-0.6729858500000319
random1605285,-242.36124861,-241.79213375,0.5691148599999849
random1748433,-526.46605361,-527.16558311,-0.699529499999926
random2319623,-758.88015605,-759.62296822,-0.7428121699999792
random1934871,-55.17631918,-54.71610747,0.46021171000000294
random638547,-417.53018631,-418.2598176,-0.729631290000043
random1693459,-711.0612991200001,-712.84396687,-1.7826677499999732
random312958,-515.41644692,-514.54393471,0.872512209999968
random2151276,-314.00828079,-314.92512647,-0.9168456799999944
random1145822,-488.71747384,-490.15578669,-1.4383128499999884
random1487184,-521.7958148700001,-522.69614868,-0.9003338099998928
random1746704,-326.42782839,-325.82243106,0.6053973300000166
random144908,-108.63442985,-108.63465856,-0.0002287100000017972
random199959,-409.03703006,-409.04627773,-0.00924766999997928
random961713,-407.48059423,-408.47310296,-0.9925087299999973
random1313307,-156.59303507,-155.97719563,0.615839440000002
random2091826,-93.99270247,-93.65532518,0.33737728999999206
random821568,-206.26753603,-206.11823182,0.14930420999999683
random2152232,-801.08162626,-801.69755862,-0.615932359999988
random919218,-336.68414509,-337.18719367,-0.5030485799999838
random411066,-243.27019494,-243.18476738,0.0854275599999994
random1907114,-744.44891584,-745.02041274,-0.5714968999999428
random2357844,-357.54841066999995,-358.35868199,-0.8102713200000267
random567264,-194.57642236,-194.7108253,-0.13440294000000108
random604162,-470.9620637,-471.58612143,-0.6240577300000041
random1129397,-463.82383261,-463.26761104,0.5562215699999911
random2421470,-165.60878899,-165.18513594,0.42365304999998443
random1946499,-440.08778149,-440.16299211,-0.07521062000000711
random1712837,-143.38900839,-143.7610529,-0.37204451000002337
random2200001,-139.7929011,-139.81722637,-0.024325269999991406
random1951925,-415.46384638,-415.44820754,0.01563884000000826
random1708005,-177.51066549,-178.09020968,-0.5795441899999787
random2204616,-1220.4973455,-1221.47653599,-0.9791904900000645
random1528405,-600.54528859,-600.46268453,0.0826040599999942
random2192919,-504.46409518,-503.86506245,0.5990327300000331
random2124919,-141.64010146,-142.43665575,-0.7965542899999889
random609193,-17.35978985,-16.96969771,0.39009214000000014
random547862,-1405.15433874,-1406.04880645,-0.8944677100000717
random1319677,-1969.71169623,-1970.67081866,-0.9591224299999794
random1470766,-812.9251861,-812.69205218,0.23313392000000022
random2415124,-245.45578046,-245.36182187,0.09395858999999973
random650837,-149.41469044000002,-149.52433938,-0.10964893999997116
random1443986,-371.28000937,-372.48884718,-1.2088378099999773
random897651,-80.12474447,-80.31638695,-0.19164247999999873
random1851022,-140.26001279,-139.58168936,0.6783234299999776
random923171,-446.26475229,-446.66814013,-0.4033878399999935
random890709,-480.848521,-481.87024907,-1.0217280699999947
random2218263,-593.84134484,-593.82674341,0.014601430000084292
random1875374,-634.18420168,-634.89863603,-0.7144343500000332
random1794630,-94.32177342,-94.1090972,0.21267622000000586
random1178858,-252.30121725,-252.07705512,0.2241621299999963
random1281602,-145.01315056,-145.02597849,-0.012827929999986054
random1820178,-366.53646904,-366.64094632,-0.10447728000002598
random847236,-117.9731173,-117.99107218,-0.01795488000000489
random699913,-660.5432299700001,-661.16086079,-0.6176308199999312
random466609,-246.32221258,-246.65136347,-0.329150889999994
random2456177,-388.841183,-390.0101529,-1.1689698999999791
random1149027,-744.78163267,-745.10968513,-0.3280524599999808
random1937572,-415.99215393,-415.30402416,0.6881297699999891
random1603976,-13.680584199999998,-13.67633115,0.004253049999999092
random1502012,-87.46443774000001,-88.38749581,-0.9230580699999962
random1504085,-383.90922828,-383.78385164,0.1253766399999563
random322129,-244.54703017,-245.25753611,-0.7105059399999902
random738638,-60.52239626,-60.19093598,0.3314602800000017
random1978381,-78.41663391,-77.44738688,0.9692470300000053
random1536440,-652.19551848,-652.05112695,0.14439153000000715
random630959,-737.69889099,-736.80890532,0.8899856699999873
random1781759,-203.28046869,-202.04745353,1.2330151599999795
random1237580,-472.91451464,-472.92816026,-0.013645620000033887
random39101,-132.79940755,-132.30639413,0.49301342000001114
random844289,-590.34583408,-594.40695537,-4.06112128999996
random909844,-208.50422229,-208.59246267,-0.088240380000002
random1805242,-69.4753223,-69.5675889,-0.09226660000000209
random533210,-112.08140772,-112.04541165,0.03599606999999594
random561607,-392.24074385,-392.82031386,-0.5795700099999976
random829420,-83.617444,-82.96817601,0.6492679900000127
random806938,-111.99587434,-111.01214909,0.9837252500000062
random1514605,-255.69689085,-254.94879893,0.7480919199999789
random1481341,-263.11908574999995,-261.90541618,1.213669569999979
random1436488,-152.81797183,-153.83543171,-1.0174598799999899
random728829,-684.6902069500001,-685.39203576,-0.7018288099999381
random905232,-324.9303779,-325.35064208,-0.42026418000000376
random2313062,-982.19510405,-982.1619034,0.033200650000026144
random2357472,-182.34407618,-182.16919465,0.1748815299999933
random1772757,-120.66014111,-119.80553915,0.8546019599999966
random204582,-527.89323419,-528.24757311,-0.3543389199999183
random1529064,-104.52870177,-105.83413652,-1.3054347500000034
random1336972,-135.6139828,-135.77401912,-0.16003631999998902
random1260093,-347.2772166,-347.93601971,-0.658803110000008
random1025591,-583.7098145,-583.69731369,0.012500810000005913
random666638,-118.41380198,-118.0220148,0.39178718000000856
random1312330,-557.24822415,-557.19563489,0.05258926000010433
random1052688,-84.69067133,-84.7255964,-0.03492506999999989
random1025456,-554.68576017,-555.16454706,-0.4787868900000376
random754251,-350.41173351,-350.54281157,-0.13107806000004985
random385108,-192.72485963,-193.02146372,-0.29660409000001664
random303447,-157.00090842,-155.84559249,1.1553159300000004
random1054987,-444.91412929,-447.10388966,-2.1897603699999877
random1950794,-123.04138327,-122.44098304,0.6004002299999911
random649544,-64.94664602,-65.01711573,-0.07046970999999758
random792444,-539.04276546,-538.69159716,0.3511683000000403
random1305885,-133.03282381,-132.84384007,0.18898373999999762
random98731,-254.17467153,-254.20810118,-0.03342964999998799
random717445,-222.20064773,-221.5949956,0.6056521299999815
random766363,-56.28253036,-56.93630198,-0.6537716200000006
random927526,-171.1668442,-171.23864934,-0.07180513999998084
random2403533,-653.8586649700001,-653.78739738,0.07126759000004768
random2074506,-294.33762956,-293.73803857,0.5995909899999674
random2409764,-92.52822364,-91.97198575,0.5562378899999914
random1349889,-519.07170884,-518.97544129,0.09626754999999321
random897972,-421.16083526,-420.6860676,0.4747676599999977
random2161663,-306.06428158,-305.97231335,0.09196823000002041
random1749040,-185.98790028,-185.78550431,0.20239596999999776
random424014,-20.19156031,-20.08951428,0.10204603000000034
random1848045,-756.39243261,-756.13995826,0.2524743500000568
random494784,-211.52616196,-211.8193443,-0.29318234000001553
random380258,-1003.30750684,-1004.17723172,-0.8697248800000352
random1472775,-231.9989753,-231.09340105,0.9055742500000008
random242413,-206.98596945,-207.54245644,-0.5564869899999962
random22530,-158.56873767,-159.74886169,-1.1801240200000223
random1147726,-357.74062199,-356.64132446,1.0992975300000012
random148832,-406.73186475,-407.20922281,-0.47735806000002867
random1895942,-68.54628653,-68.58880281,-0.04251628000000096
random468414,-335.34293538,-335.51464972,-0.17171434000005092
random1603899,-407.91592808,-408.37837079,-0.4624427100000048
random1843451,-445.87878385,-445.78874034,0.09004350999998678
random2413294,-14.68383727,-13.97984492,0.70399235
random1498293,-312.90712646,-313.21089645,-0.3037699900000348
random780551,-307.51070496999995,-307.12610137,0.38460359999993443
random1019686,-342.40480018,-342.23100066,0.17379951999998866
random2055653,-337.75478917,-339.02630742,-1.2715182500000424
random2022747,-1005.51685379,-1005.56978151,-0.052927719999956935
random794521,-651.08620552,-651.69656355,-0.6103580299999294
random1353509,-335.91128411999995,-334.78718203,1.1241020899999512
random777755,-150.64639711,-151.335125,-0.6887278899999956
random1329310,-256.88729279,-257.61566562,-0.7283728300000121
random517297,-463.02700454,-462.89187559,0.13512895000002345
random1383807,-317.07648349,-316.12704793,0.9494355599999835
random602637,-707.16264415,-706.31069036,0.8519537900000387
random662088,-292.28692495,-292.8108584,-0.5239334499999586
random1980297,-200.47138356,-200.37080438,0.10057917999998267
random768905,-200.0941683,-199.82589338,0.2682749200000103
random2488947,-280.48562653,-281.870721,-1.3850944700000127
random1870835,-221.36999877,-222.25681335,-0.8868145799999922
random807085,-208.26132558,-207.73910434,0.5222212399999933
random544612,-154.98004558,-154.61409451,0.36595106999999416
random875216,-138.75226765,-138.53310595,0.2191617000000008
random1703029,-454.12656995,-453.43207469,0.6944952599999965
random1539550,-242.14590357,-241.48192748,0.6639760900000056
random1844295,-181.6932151,-182.40697494,-0.7137598399999945
random95778,-59.64155814,-59.22166285,0.4198952899999995
random1430711,-686.88087576,-687.44131142,-0.5604356600000528
random1366791,-176.61894542,-177.57769291,-0.9587474900000075
random1698966,-140.22689139,-140.02525727,0.20163411999999425
random364264,-440.01740788,-440.46462511,-0.44721722999997837
random2399952,-379.51893695,-379.03991939,0.4790175599999884
random1974893,-135.9395384,-136.80869123,-0.8691528299999902
random2001221,-173.32043703,-173.82126833,-0.5008313000000157
random2160604,-451.67298056,-450.88724271,0.7857378499999754
random650383,-388.55283411,-388.87989443,-0.32706031999998686
random2230605,-50.44611213,-49.04041144,1.4057006900000033
random1898318,-134.74758556,-135.50712729,-0.7595417299999951
random950553,-924.44962688,-924.95219122,-0.502564340000049
random2444032,-158.44134711,-157.55697508,0.8843720300000086
random1620100,-655.6119525500001,-656.16393589,-0.5519833399998788
random2079215,-21.00649439,-20.25630687,0.7501875200000008
random1974065,-448.52974815,-449.21794182,-0.6881936700000324
random944938,-235.48326131,-235.23162242,0.2516388899999811
random1277894,-801.5739446800001,-801.6402915,-0.06634681999992154
random2182332,-392.79385022,-391.51797539,1.2758748300000207
random504491,-295.72054314,-294.20104052,1.5195026200000257
random873099,-321.15168182,-321.62754504,-0.47586321999995107
random2049364,-77.07649356,-78.26586462,-1.1893710599999991
random611034,-419.07592217,-419.04724643,0.028675740000039696
random1881699,-543.0741097900001,-543.02510208,0.04900771000006898
random1065374,-373.47310349,-373.60379169,-0.13068819999995185
random25344,-294.4852085,-294.07699716,0.4082113399999798
random445400,-461.73318768,-462.18828471,-0.45509702999999035
random2358984,-182.81299941,-181.80910519,1.0038942200000065
random2218000,-146.65405318,-146.62766824,0.026384940000014012
random1881043,-378.8459839,-378.04622982,0.7997540800000138
random244808,-143.5723141,-140.4793104,3.093003699999997
random662707,-539.8433603000001,-539.55936243,0.2839978700001211
random2207160,-203.55581185,-204.97878295,-1.4229711000000123
random2286702,-83.3625814,-83.04914317,0.3134382300000027
random91209,-120.72519385,-119.93001584,0.7951780100000008
random1916800,-262.84090223,-262.67820628,0.1626959499999998
random1218111,-77.27303805,-78.31755796,-1.0445199100000053
random1307000,-665.10320096,-666.67134692,-1.568145960000038
random2201952,-163.35983653,-163.83134697,-0.471510440000003
random503177,-501.9541834,-502.17732111,-0.22313771000000315
random568427,-783.13294868,-783.98909639,-0.8561477099999593
random2198428,-119.092574,-118.91215093,0.18042307000000335
random1436949,-441.02903559,-441.02452563,0.004509959999950297
random1811867,-134.94958751,-134.8061544,0.14343310999998948
random835027,-556.86420235,-556.91556305,-0.051360699999918324
random206436,-359.32505088,-359.4786735,-0.15362262000002147
random2101082,-303.08918667999995,-303.76660974,-0.6774230600000237
random1308368,-35.70472737,-36.14049185,-0.435764479999996
random946354,-62.57354536,-62.48147363,0.09207172999999358
random1901384,-820.64103236,-821.46425541,-0.8232230499999105
random1711794,-323.36799373,-323.27247079,0.09552294000002348
random2072351,-256.51794882,-256.55007907,-0.032130249999966054
random1555756,-584.7830982500001,-584.79861036,-0.015512109999917811
random890115,-456.70280024,-456.79354711,-0.09074687000003223
random318297,-126.85787968,-127.88699577,-1.0291160900000023
random671247,-491.63106941,-491.49779657,0.13327284000001782
random2093223,-671.36371418,-671.73135815,-0.36764397000001736
random866417,-222.48543409,-222.59341255,-0.10797845999999822
random1047575,-148.12008310000002,-146.9946575,1.1254256000000282
random833050,-416.12203764,-415.55960369,0.5624339499999564
random1526614,-195.78264269,-196.18933803,-0.40669533999999885
random2028308,-21.18043465,-21.12931572,0.051118929999997675
random732810,-794.0439407800001,-794.59738094,-0.5534401599999228
random61545,-108.31343432,-108.07834538,0.23508893999999714
random575123,-475.95796998,-477.14856085,-1.190590870000051
random2006121,-448.75218494,-449.04793873,-0.295753789999992
random523495,-822.1138414100001,-821.86335726,0.2504841500000339
random1010907,-102.42655749,-102.11580845,0.3107490399999904
random1396516,-70.47660254,-68.24453675,2.232065790000007
random706950,-365.53611936,-365.88078707,-0.3446677100000102
random2491541,-187.99063441,-187.99760338,-0.006968969999974206
random1888621,-121.15793689,-121.02163395,0.1363029400000073
random1760732,-95.4716418,-94.25344047,1.2182013299999994
random793550,-275.46508177,-274.97216138,0.49292038999999477
random2199430,-294.3641883,-294.70896996,-0.3447816599999669
random1932099,-496.89118761,-496.73754583,0.15364177999998674
random1171604,-161.56824513,-162.05766977,-0.48942463999998154
random1820480,-567.8933624900001,-567.28944917,0.6039133200000606
random2037339,-735.8977959700001,-736.09109922,-0.19330324999998538
random1004636,-101.38967506,-101.91360067,-0.523925609999992
random869589,-556.0062269700001,-555.83093504,0.17529193000007126
random1385017,-442.36966906,-441.14085829,1.2288107699999955
random2032176,-177.69872152,-178.1336966,-0.43497508000001517
random2419786,-527.28151774,-527.03854547,0.24297226999999566
random972056,-548.00000935,-546.41560098,1.5844083700000056
random1522098,-745.5591015800001,-745.83680887,-0.27770728999996663
random2015290,-303.50471138999995,-303.12682392,0.3778874699999619
random1578654,-162.34618177000002,-161.74632224,0.5998595300000034
random2463050,-741.89415011,-742.21347218,-0.31932206999999835
random356221,-171.60963928,-171.99291052,-0.3832712399999991
random1573310,-785.60859584,-786.42652356,-0.8179277199999433
random1233827,-164.67678475,-164.76567328,-0.0888885299999913
random1802923,-507.53353672,-507.86844354,-0.3349068200000147
random549088,-1020.43113372,-1020.95430239,-0.5231686699999045
random2390257,-308.20685199,-308.66591275,-0.45906075999999985
random1753873,-696.66425429,-696.73547997,-0.07122567999999774
random640583,-518.88867596,-517.81014686,1.0785290999999688
random863563,-226.18857634,-226.97997581,-0.791399470000016
random1443893,-488.93677376,-489.87077887,-0.9340051099999869
random728133,-146.19143529000002,-145.75603191,0.4354033800000252
random877598,-248.65383082,-248.10640122,0.5474295999999867
random620620,-185.82861147,-184.85330648,0.9753049900000121
random1050245,-207.69824132,-207.97847181,-0.2802304900000081
random1057922,-270.07205352999995,-270.3435459,-0.2714923700000327
random1404261,-95.46380271,-94.66324053,0.80056218
random1461246,-602.13346071,-601.92109641,0.21236429999999018
random1114761,-108.70200837,-109.42954192,-0.727533550000004
random1695511,-732.68384074,-733.39692182,-0.7130810799999381
random2301696,-532.4767439000001,-531.96764853,0.5090953700000682
random878325,-65.5025182,-65.39580244,0.10671576000000016
random1491319,-341.00383280999995,-340.91892513,0.08490767999995796
random685507,-861.1710700900001,-861.833965,-0.6628949099999772
random1057205,-754.02377673,-754.67102181,-0.6472450799999478
random1477105,-198.70252168,-198.42296688,0.27955479999999966
random1147016,-170.52622068,-170.47439806,0.05182261999999582
random1321166,-463.50847653,-462.96034305,0.54813347999999
random1472051,-251.61156989,-251.28084073,0.3307291600000042
random865350,-150.56140604,-151.32573801,-0.7643319700000006
random1151166,-221.0582401,-222.22955732,-1.1713172199999917
random1916247,-136.94431481,-137.26180182,-0.31748700999997936
random2443645,-343.38426389999995,-342.91641868,0.4678452199999583
random2035323,-208.09801668,-207.524879,0.5731376800000021
random2280583,-339.56646668,-339.94176994,-0.37530325999995284
random94655,-374.08218531,-373.85597908,0.2262062300000025
random1638780,-326.54813209,-327.07676235,-0.5286302599999999
random1069382,-486.73328181,-486.28164936,0.45163244999997687
random1407493,-219.29760109,-219.21353105,0.08407004000000029
random636309,-223.15923625,-224.63958586,-1.4803496100000189
random623661,-120.52180684,-120.22888251,0.2929243299999911
random114367,-193.02011494,-193.2245507,-0.20443575999999553
random862184,-408.22181777,-409.46829464,-1.2464768700000377
random2058525,-372.77130784,-372.67729311,0.09401473000002625
random170005,-583.4431569000001,-584.27231424,-0.8291573399999379
random1099081,-180.85465341,-180.64100632,0.21364708999999493
random1641773,-104.6300631,-105.13581494,-0.5057518400000021
random594899,-797.73267677,-798.76249322,-1.0298164499999984
random117854,-86.19850842,-85.77225055,0.4262578700000006
random1208120,-63.65948549,-63.33996659,0.3195188999999985
random1491645,-465.32976679,-465.7627529,-0.43298611000000164
random1991779,-335.94344525,-336.36660099,-0.42315573999997014
random520448,-318.00283311,-318.25121737,-0.248384260000023
random2178567,-1363.65904323,-1364.32691859,-0.6678753600001528
random2065236,-257.76649234,-257.3714032,0.3950891400000387
random2067632,-234.37819602,-235.73810956,-1.359913540000008
random1415431,-457.91470065,-457.56389005,0.3508105999999884
random1104042,-112.30566296,-111.5118577,0.7938052600000134
random2460050,-212.53571461,-213.45251851,-0.9168038999999908
random1285535,-164.87459681,-164.67330694,0.20128987000001075
random1167986,-262.88699577999995,-263.05414577,-0.16714999000004127
random2038396,-384.67834725,-384.83942056,-0.16107331000000613
random1504727,-242.7844491,-242.63552106,0.14892803999998705
random1971661,-335.49252656,-335.19598462,0.29654193999999734
random1137876,-226.49178485,-224.28590692,2.2058779299999856
random746792,-474.65216708,-475.32587677,-0.6737096899999528
random1878478,-434.31965184,-434.84811352,-0.5284616800000208
random1259299,-120.46427513,-120.94301474,-0.478739609999991
random891149,-769.41368918,-769.96197327,-0.5482840900000383
random279756,-61.11126318,-61.12985279,-0.018589609999999368
random412562,-292.37550025,-292.3800779,-0.004577649999987443
random1416595,-319.90457010999995,-319.67694239,0.22762771999992992
random2350692,-151.34339361,-150.8985543,0.4448393099999919
random2366540,-357.89777145,-357.06298967,0.8347817800000144
random987527,-429.63600711,-429.59519133,0.04081578000000263
random570093,-305.12161372,-306.00519218,-0.883578459999967
random1329202,-207.76862689,-207.20626266,0.5623642300000142
random445417,-460.60201907,-460.33115838,0.27086069000000634
random877388,-323.97443009999995,-323.68046235,0.29396774999992203
random2398418,-297.58447991,-297.48902117,0.09545874000002641
random1126150,-460.59994094,-461.10444353,-0.5045025900000155
random2328177,-1138.69337411,-1139.09272019,-0.3993460799999866
random22477,-308.52792495,-308.76952846,-0.24160351000000446
random1338181,-97.45854568,-100.06591135,-2.607365669999993
random1671349,-789.50123626,-790.13604291,-0.6348066499999732
random1792384,-393.45677102,-395.06083165,-1.6040606299999922
random842343,-139.04401887,-138.99521354,0.04880532999999332
random1855735,-110.77853012,-110.97587693,-0.1973468099999991
random2369173,-312.5693729,-312.63308719,-0.06371429000000717
random976113,-587.66006457,-587.4683284,0.19173617000001286
random621047,-391.41765293,-391.40810372,0.009549209999988761
random2188351,-352.70009459,-352.22102648,0.47906811000001426
random1249064,-46.87911124,-46.61327701,0.26583423000000295
random2039139,-186.4042863,-186.25060035,0.15368594999998209
random478938,-765.7782462900001,-766.10825015,-0.33000385999991977
random1632663,-257.3416568,-257.42780246,-0.08614565999999968
random1063408,-187.29336969,-186.96070739,0.3326622999999813
random1911239,-410.490793,-409.91459181,0.5762011900000061
random1156537,-227.93723238,-228.35480066,-0.41756827999998336
random1327091,-770.65171753,-771.24391135,-0.5921938199999204
random1528135,-308.1568472,-307.30625424,0.8505929600000286
random1522082,-143.76314617,-143.23912266,0.5240235100000064
random86843,-398.31656451,-397.84047949,0.4760850199999709
random2487661,-235.48451308,-236.20195299,-0.717439909999996
random1928576,-243.99606597,-243.59556174,0.4005042299999957
random486812,-187.03031329,-187.61130699,-0.5809936999999934
random774295,-216.18824857,-214.4277061,1.7605424700000185
random1946439,-306.31870282,-307.291213,-0.9725101800000289
random1177555,-276.63290558999995,-277.06767807,-0.4347724800000492
random1165156,-113.72766435,-112.86674758,0.8609167700000029
random1987568,-696.14304441,-696.41651477,-0.273470360000033
random688371,-469.14185355,-469.7310342,-0.589180650000003
random1236255,-815.90103302,-816.82362516,-0.9225921400000061
random1785273,-123.10890857,-121.72512635,1.3837822200000005
random1286787,-407.1154286,-407.42507907,-0.3096504700000082
random1542867,-227.36097619,-228.27926225,-0.9182860599999856
random684829,-671.71524328,-672.13781243,-0.4225691500000721
random1118297,-209.20705638,-209.12453367,0.08252271000000633
random714069,-376.02563459,-376.58244115,-0.5568065600000409
random2018505,-483.63613182,-484.18280976,-0.546677939999995
random54706,-330.43972377,-331.13791647,-0.6981926999999928
random2081557,-280.76139543,-280.81273701,-0.05134157999998479
random2439715,-409.41523772,-409.85757482,-0.44233710000003157
random2288466,-396.13726102,-396.24892373,-0.1116627100000187
